Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
Good stay,Staffs respond to demand In Time! The have clean environment clean sheet clean wall! Its unique location makes  the environment serene and lovely I had to wait a long queue to park my car Other than that I had a lovely stay definitely visiting again!,June 2021,Traveled on business,,wrote a review Jul 2021,"Lagos, Nigeria",['5 contributions'],50,[]
