Review Title,Review Text,Stay Date,Trip Type,Room Tips,Review Date,Author Location,Author Info,Overall Rating,Specific Ratings
A PLACE TO BE,"Went there for a business meeting in the penthouse sometime around February and i was so surprised we have such a luxurious place in Nigeria. it's so private and comfortable. the staff and food were great,  the front office team was so friendly and helpful.  will definitely visit again.",February 2021,Traveled on business,,wrote a review Jul 2021,,"['4 contributions', '1 helpful vote']",50,"['Rooms bubble_40', 'Service bubble_50', 'Sleep Quality bubble_40']"
